날짜,종가,시가,고가,저가,거래량
2021-04-21,118000.0,119500.0,119500.0,117000.0,4461636.0
2021-04-22,117500.0,118000.0,119500.0,117500.0,2279180.0
2021-04-23,117500.0,116500.0,118500.0,114500.0,2473720.0
2021-04-26,118000.0,118000.0,118000.0,117500.0,1729458.0
2021-04-27,121500.0,118500.0,124500.0,118500.0,5332544.0
2021-04-28,119500.0,121500.0,122000.0,119000.0,2276272.0
2021-04-29,117000.0,120000.0,120500.0,115500.0,3445462.0
2021-04-30,113500.0,117000.0,117000.0,113000.0,4405688.0
2021-05-03,114500.0,112500.0,116000.0,110000.0,2832622.0
2021-05-04,115500.0,113500.0,116000.0,112000.0,2228466.0
2021-05-06,115000.0,115000.0,117500.0,113500.0,3234424.0
2021-05-07,114500.0,115500.0,117000.0,114000.0,2040844.0
2021-05-10,116000.0,115500.0,116500.0,114500.0,1898994.0
2021-05-11,114500.0,115000.0,117000.0,114500.0,1875600.0
2021-05-12,113000.0,115000.0,115500.0,112000.0,2558482.0
2021-05-13,109500.0,109000.0,111000.0,108000.0,4201490.0
2021-05-14,109000.0,109500.0,111500.0,108000.0,2276082.0
2021-05-17,110500.0,109000.0,111000.0,109000.0,1656454.0
2021-05-18,113000.0,111500.0,114500.0,111000.0,1585701.0
2021-05-20,113500.0,112500.0,115500.0,112000.0,2135101.0
2021-05-21,117000.0,116000.0,119000.0,114500.0,3018548.0
2021-05-24,116500.0,116500.0,118000.0,115500.0,1715308.0
2021-05-25,118000.0,117000.0,118000.0,116000.0,1777001.0
2021-05-26,119500.0,118500.0,120000.0,117500.0,2308405.0
2021-05-27,125000.0,120000.0,125000.0,119500.0,7398732.0
2021-05-28,122000.0,125000.0,125500.0,120500.0,3685820.0
2021-05-31,123000.0,122000.0,123000.0,120500.0,2299358.0
2021-06-01,127000.0,123500.0,127000.0,123000.0,3573808.0
2021-06-02,127000.0,128000.0,129500.0,126000.0,2597446.0
2021-06-03,126500.0,127500.0,128500.0,126000.0,1737466.0
2021-06-04,124000.0,126000.0,126000.0,123000.0,2668254.0
2021-06-07,126000.0,125000.0,127000.0,125000.0,1905198.0
