날짜,종가,시가,고가,저가,거래량
2021-04-21,110000.0,108500.0,114000.0,108000.0,602276.0
2021-04-22,108000.0,111500.0,112000.0,108000.0,334145.0
2021-04-23,108000.0,107500.0,109500.0,105000.0,419594.0
2021-04-26,114000.0,108000.0,114000.0,108000.0,522174.0
2021-04-27,117500.0,115000.0,118500.0,114000.0,568151.0
2021-04-28,119500.0,118500.0,121000.0,117500.0,580673.0
2021-04-29,111000.0,119000.0,119000.0,110000.0,724660.0
2021-04-30,112000.0,111500.0,114000.0,107500.0,546447.0
2021-05-03,106500.0,110500.0,112000.0,104500.0,577530.0
2021-05-04,107000.0,105500.0,107000.0,102500.0,486918.0
2021-05-06,109000.0,106500.0,109000.0,105000.0,390379.0
2021-05-07,112000.0,110000.0,113000.0,108000.0,351794.0
2021-05-10,113000.0,112000.0,115000.0,111500.0,318990.0
2021-05-11,110000.0,112000.0,113000.0,108000.0,380982.0
2021-05-12,105500.0,109000.0,109500.0,102000.0,573857.0
2021-05-13,104000.0,102000.0,105500.0,101000.0,719000.0
2021-05-14,106000.0,105500.0,106500.0,102500.0,357950.0
2021-05-17,103000.0,105000.0,106500.0,100500.0,440723.0
2021-05-18,105500.0,105000.0,108000.0,103000.0,585832.0
2021-05-20,102500.0,104000.0,105500.0,100500.0,585037.0
2021-05-21,103000.0,103000.0,105500.0,102500.0,294110.0
2021-05-24,103500.0,103000.0,104500.0,102000.0,191945.0
2021-05-25,104500.0,104500.0,105000.0,103000.0,171468.0
2021-05-26,104500.0,104500.0,106000.0,103500.0,243253.0
2021-05-27,104000.0,104500.0,104500.0,102500.0,287456.0
2021-05-28,104500.0,104000.0,106000.0,103000.0,272080.0
2021-05-31,104000.0,105000.0,106000.0,103000.0,237732.0
2021-06-01,103000.0,104000.0,105000.0,102500.0,258341.0
2021-06-02,106000.0,103000.0,106000.0,102500.0,242811.0
2021-06-03,108500.0,106500.0,110000.0,105500.0,427229.0
2021-06-04,110000.0,108500.0,111000.0,107500.0,355891.0
2021-06-07,109500.0,111500.0,112000.0,108000.0,246164.0
2021-06-08,110000.0,109500.0,111000.0,109000.0,152433.0
2021-06-09,106500.0,109500.0,110000.0,105500.0,244771.0
2021-06-10,105500.0,106500.0,108000.0,105000.0,388579.0
2021-06-11,106500.0,106000.0,108500.0,105500.0,249263.0
2021-06-14,105000.0,106500.0,106500.0,104000.0,174909.0
2021-06-15,105000.0,104500.0,106000.0,104000.0,166201.0
2021-06-16,106000.0,104500.0,107000.0,104500.0,199590.0
2021-06-17,107000.0,106000.0,108000.0,103500.0,351570.0
2021-06-18,104000.0,106000.0,106000.0,102500.0,680509.0
2021-06-21,101500.0,103000.0,103000.0,101000.0,319152.0
2021-06-22,105000.0,103000.0,105000.0,102500.0,232612.0
2021-06-23,104000.0,105500.0,105500.0,103000.0,242072.0
2021-06-24,102500.0,104000.0,104000.0,102000.0,207650.0
2021-06-25,107500.0,103000.0,107500.0,103000.0,392306.0
2021-06-28,108500.0,107000.0,109000.0,106000.0,302938.0
2021-06-29,103000.0,108500.0,109000.0,102500.0,717740.0
2021-06-30,103000.0,103500.0,104000.0,103000.0,222118.0
2021-07-01,101000.0,103000.0,103500.0,100500.0,442529.0
2021-07-02,100000.0,101000.0,102500.0,99600.0,460780.0
2021-07-05,99900.0,100500.0,101000.0,98500.0,269646.0
2021-07-06,98700.0,99600.0,100500.0,98600.0,348641.0
2021-07-07,96900.0,98200.0,98300.0,96100.0,511146.0
2021-07-08,97900.0,96900.0,101000.0,96800.0,466361.0
2021-07-09,95200.0,96500.0,97300.0,94100.0,386922.0
2021-07-12,97000.0,96300.0,97400.0,96200.0,183216.0
2021-07-13,101500.0,97800.0,101500.0,97500.0,506620.0
2021-07-14,103500.0,101000.0,104500.0,100000.0,563096.0
2021-07-15,103500.0,103000.0,104500.0,102500.0,249237.0
2021-07-16,104000.0,102500.0,104500.0,102000.0,294420.0
