날짜,종가,시가,고가,저가,거래량
2021-04-21,69055.0,69000.0,69055.0,68705.0,82281.0
2021-04-22,69880.0,69510.0,69880.0,69510.0,51768.0
2021-04-23,68970.0,69130.0,69260.0,68955.0,106331.0
2021-04-26,69545.0,69625.0,69725.0,69455.0,61963.0
2021-04-27,69900.0,69865.0,70000.0,69765.0,79738.0
2021-04-28,69720.0,69785.0,69845.0,69630.0,58954.0
2021-04-29,69640.0,69570.0,69720.0,69415.0,64746.0
2021-04-30,69380.0,69195.0,69380.0,69020.0,60086.0
2021-05-03,69830.0,69420.0,69830.0,69420.0,61512.0
2021-05-04,69280.0,69830.0,69830.0,69085.0,77163.0
2021-05-06,68200.0,68775.0,68800.0,67960.0,140259.0
2021-05-07,68490.0,68220.0,68710.0,68220.0,77180.0
2021-05-10,68445.0,68800.0,68900.0,68400.0,62920.0
2021-05-11,66560.0,66795.0,66865.0,66165.0,250924.0
2021-05-12,66970.0,66700.0,67195.0,66540.0,79432.0
2021-05-13,66110.0,66055.0,66265.0,65925.0,114869.0
2021-05-14,66695.0,66270.0,66885.0,66255.0,65056.0
2021-05-17,68065.0,67655.0,68070.0,66695.0,90273.0
2021-05-18,67900.0,67875.0,68030.0,67690.0,51989.0
2021-05-20,67155.0,67850.0,67875.0,66900.0,57598.0
2021-05-21,68250.0,68275.0,68435.0,68190.0,76351.0
2021-05-24,67895.0,67670.0,68010.0,67570.0,118596.0
2021-05-25,69000.0,68700.0,69120.0,68695.0,189366.0
2021-05-26,68565.0,68970.0,69005.0,68470.0,171090.0
2021-05-27,68540.0,68595.0,68760.0,68460.0,60947.0
2021-05-28,68350.0,68650.0,68725.0,68350.0,66361.0
2021-05-31,68245.0,68350.0,68605.0,68175.0,68243.0
2021-06-01,67910.0,68125.0,68145.0,67800.0,83332.0
2021-06-02,68085.0,67785.0,68095.0,67705.0,66744.0
2021-06-03,68275.0,68145.0,68350.0,68110.0,38215.0
2021-06-04,67590.0,67555.0,67770.0,67550.0,69831.0
2021-06-07,68490.0,68530.0,68580.0,68375.0,68870.0
2021-06-08,69065.0,68780.0,69150.0,68780.0,69973.0
2021-06-09,69050.0,69185.0,69230.0,69015.0,32629.0
2021-06-10,69100.0,69090.0,69160.0,69050.0,39303.0
2021-06-11,69540.0,69600.0,69655.0,69465.0,46807.0
2021-06-14,70115.0,69680.0,70195.0,69655.0,83256.0
2021-06-15,70815.0,70605.0,70885.0,70605.0,88754.0
2021-06-16,70365.0,70400.0,70450.0,70345.0,53401.0
2021-06-17,70520.0,70420.0,70615.0,70195.0,65593.0
2021-06-18,72015.0,71010.0,72135.0,71005.0,189338.0
2021-06-21,71555.0,71500.0,71555.0,71245.0,84238.0
2021-06-22,71805.0,71800.0,71940.0,71730.0,64545.0
