날짜,종가,시가,고가,저가,거래량
2021-04-21,77400.0,78200.0,78600.0,77200.0,439611.0
2021-04-22,78700.0,77700.0,78700.0,77600.0,275867.0
2021-04-23,78000.0,78700.0,78700.0,77600.0,190208.0
2021-04-26,84300.0,78200.0,84300.0,78100.0,1853225.0
2021-04-27,84600.0,84900.0,85500.0,82700.0,1403568.0
2021-04-28,88500.0,87000.0,89800.0,85800.0,2130496.0
2021-04-29,88000.0,88200.0,89000.0,86600.0,802379.0
2021-04-30,87100.0,88400.0,89100.0,86800.0,600220.0
2021-05-03,89900.0,86700.0,91000.0,86200.0,1162857.0
2021-05-04,91700.0,90900.0,91700.0,89400.0,910998.0
2021-05-06,95500.0,92400.0,95800.0,92100.0,1176342.0
2021-05-07,94400.0,95500.0,95700.0,93400.0,608053.0
2021-05-10,96500.0,94900.0,97900.0,94800.0,785237.0
2021-05-11,98100.0,96400.0,99000.0,95900.0,893356.0
2021-05-12,96700.0,97600.0,97700.0,94700.0,827365.0
2021-05-13,95500.0,96600.0,99700.0,95500.0,1215344.0
2021-05-14,96100.0,95000.0,97400.0,93800.0,541742.0
2021-05-17,97600.0,97500.0,98700.0,95700.0,637860.0
2021-05-18,99900.0,99000.0,100500.0,98800.0,617457.0
2021-05-20,96600.0,97200.0,98200.0,94500.0,775054.0
2021-05-21,94000.0,95300.0,95900.0,92700.0,683808.0
2021-05-24,94300.0,94000.0,95500.0,92800.0,350423.0
2021-05-25,96000.0,95600.0,98100.0,94200.0,565072.0
2021-05-26,97600.0,95100.0,98400.0,94600.0,479251.0
2021-05-27,94800.0,98000.0,98600.0,94800.0,684246.0
2021-05-28,95000.0,95500.0,97000.0,94900.0,369738.0
2021-05-31,93600.0,95600.0,95600.0,92600.0,446168.0
2021-06-01,99900.0,94400.0,101000.0,94300.0,1053604.0
2021-06-02,102500.0,101000.0,102500.0,100000.0,664225.0
2021-06-03,103500.0,103500.0,107000.0,103000.0,641361.0
2021-06-04,105000.0,102500.0,105000.0,102000.0,388627.0
2021-06-07,102500.0,106500.0,107000.0,102000.0,413030.0
2021-06-08,101000.0,102500.0,103000.0,99800.0,406498.0
2021-06-09,103500.0,102000.0,106000.0,101000.0,486916.0
2021-06-10,103500.0,103500.0,104500.0,101000.0,508436.0
2021-06-11,101000.0,103500.0,104500.0,100500.0,342409.0
2021-06-14,102500.0,101000.0,103000.0,100500.0,174247.0
2021-06-15,105500.0,102500.0,106000.0,102000.0,360390.0
2021-06-16,104500.0,107500.0,109500.0,103500.0,398642.0
2021-06-17,104000.0,103500.0,105500.0,102500.0,219516.0
2021-06-18,100000.0,102500.0,103000.0,100000.0,570076.0
2021-06-21,100500.0,99700.0,101500.0,99100.0,306880.0
2021-06-22,104500.0,103000.0,106500.0,102500.0,543260.0
2021-06-23,101500.0,103500.0,104000.0,101000.0,345620.0
2021-06-24,101000.0,101500.0,103000.0,100000.0,275719.0
2021-06-25,104000.0,102500.0,104500.0,102000.0,371950.0
2021-06-28,106000.0,105000.0,106500.0,103500.0,414970.0
2021-06-29,102500.0,103500.0,104500.0,101500.0,329980.0
2021-06-30,102500.0,102500.0,103500.0,102000.0,267441.0
2021-07-01,101000.0,102500.0,103000.0,101000.0,228896.0
2021-07-02,105500.0,104000.0,107000.0,102500.0,507766.0
2021-07-05,105500.0,105500.0,107500.0,105500.0,297281.0
2021-07-06,110000.0,108000.0,111000.0,107500.0,834222.0
2021-07-07,105500.0,106500.0,107000.0,104500.0,486685.0
2021-07-08,101000.0,105500.0,107000.0,101000.0,777760.0
2021-07-09,102000.0,101500.0,103000.0,101000.0,331079.0
2021-07-12,105000.0,104500.0,105500.0,103000.0,326669.0
2021-07-13,103500.0,104000.0,106000.0,103500.0,225785.0
2021-07-14,102000.0,104500.0,105000.0,101500.0,305119.0
2021-07-15,101500.0,101000.0,102000.0,100000.0,559712.0
2021-07-16,98800.0,100500.0,101000.0,98000.0,645286.0
2021-07-19,97400.0,98700.0,98800.0,96200.0,331972.0
2021-07-20,95800.0,94500.0,95800.0,93600.0,651629.0
2021-07-21,94500.0,96400.0,96700.0,94100.0,313019.0
2021-07-22,96700.0,97000.0,98700.0,95800.0,434364.0
2021-07-23,96300.0,97200.0,97300.0,95500.0,230273.0
2021-07-26,96700.0,96900.0,97300.0,95600.0,199920.0
2021-07-27,98400.0,98300.0,101000.0,98200.0,541417.0
2021-07-28,101000.0,99500.0,101000.0,98000.0,360093.0
2021-07-29,101000.0,101500.0,102000.0,99900.0,221151.0
2021-07-30,98300.0,100500.0,101000.0,98100.0,302481.0
2021-08-02,98400.0,98900.0,99900.0,95500.0,150311.0
2021-08-03,97300.0,96600.0,97800.0,95400.0,400260.0
2021-08-04,98700.0,98100.0,100000.0,97100.0,274002.0
2021-08-05,98900.0,97600.0,99300.0,97300.0,229213.0
2021-08-06,96900.0,99700.0,99700.0,96800.0,184821.0
2021-08-09,94600.0,95600.0,95600.0,93700.0,398160.0
2021-08-10,93700.0,94300.0,95300.0,93300.0,250652.0
2021-08-11,95700.0,95100.0,96300.0,94500.0,245220.0
2021-08-12,95100.0,96200.0,96800.0,95000.0,302166.0
2021-08-13,93800.0,96200.0,96500.0,93100.0,231946.0
2021-08-17,92000.0,93800.0,93900.0,90500.0,276078.0
2021-08-18,92800.0,91000.0,93300.0,90500.0,271138.0
