날짜,종가,시가,고가,저가,거래량
2024-09-26,100580.0,100575.0,100580.0,100575.0,24257.0
2024-09-27,100610.0,100605.0,100610.0,100605.0,11067.0
2024-09-30,100635.0,100630.0,100635.0,100630.0,24895.0
2024-10-02,100660.0,100650.0,100660.0,100650.0,18470.0
2024-10-04,100685.0,100680.0,100685.0,100680.0,16678.0
2024-10-07,100695.0,100690.0,100695.0,100690.0,40670.0
2024-10-08,100715.0,100710.0,100715.0,100710.0,14787.0
2024-10-10,100725.0,100725.0,100725.0,100720.0,71095.0
2024-10-11,100750.0,100750.0,100755.0,100750.0,126457.0
2024-10-14,100775.0,100770.0,100775.0,100770.0,218152.0
2024-10-15,100785.0,100780.0,100785.0,100780.0,228270.0
2024-10-16,100795.0,100795.0,100795.0,100790.0,227083.0
2024-10-17,100805.0,100805.0,100805.0,100800.0,252818.0
2024-10-18,100835.0,100830.0,100835.0,100830.0,223903.0
2024-10-21,100845.0,100845.0,100845.0,100840.0,244997.0
2024-10-22,100855.0,100850.0,100855.0,100850.0,230132.0
2024-10-23,100865.0,100865.0,100865.0,100860.0,248078.0
2024-10-24,100875.0,100870.0,100875.0,100870.0,233691.0
2024-10-25,100905.0,100900.0,100905.0,100900.0,24551.0
2024-10-28,100915.0,100915.0,100915.0,100910.0,230414.0
2024-10-29,100925.0,100920.0,100925.0,100920.0,216816.0
2024-10-30,100935.0,100935.0,100935.0,100930.0,235139.0
2024-10-31,100945.0,100940.0,100945.0,100940.0,231189.0
2024-11-01,100975.0,100970.0,100975.0,100970.0,236822.0
2024-11-04,100985.0,100980.0,100985.0,100980.0,239474.0
2024-11-05,100995.0,100995.0,100995.0,100990.0,122364.0
2024-11-06,101005.0,101005.0,101005.0,101000.0,55067.0
2024-11-07,101015.0,101010.0,101015.0,101010.0,148916.0
2024-11-08,101040.0,101040.0,101045.0,101040.0,148016.0
2024-11-11,101045.0,101045.0,101050.0,101045.0,152551.0
2024-11-12,101060.0,101055.0,101060.0,101055.0,135097.0
2024-11-13,101070.0,101065.0,101070.0,101065.0,33909.0
2024-11-14,101080.0,101075.0,101080.0,101075.0,41931.0
2024-11-15,101110.0,101105.0,101110.0,101105.0,49413.0
2024-11-18,101120.0,101115.0,101120.0,101115.0,61744.0
2024-11-19,101125.0,101130.0,101130.0,101125.0,26148.0
2024-11-20,101140.0,101135.0,101140.0,101135.0,26453.0
2024-11-21,101150.0,101145.0,101150.0,101145.0,39853.0
2024-11-22,101180.0,101175.0,101180.0,101175.0,54322.0
2024-11-25,101185.0,101190.0,101190.0,101185.0,78113.0
2024-11-26,101200.0,101195.0,101200.0,101195.0,40982.0
2024-11-27,101205.0,101205.0,101205.0,101200.0,35317.0
2024-11-28,101220.0,101215.0,101220.0,101215.0,51183.0
2024-11-29,101255.0,101250.0,101255.0,101250.0,47202.0
2024-12-02,101265.0,101260.0,101265.0,101260.0,56096.0
2024-12-03,101275.0,101270.0,101275.0,101270.0,41958.0
2024-12-04,101290.0,101285.0,101290.0,101285.0,50456.0
2024-12-05,101300.0,101295.0,101300.0,101295.0,40183.0
2024-12-06,101330.0,101325.0,101330.0,101325.0,53106.0
2024-12-09,101340.0,101335.0,101340.0,101335.0,42422.0
2024-12-10,101350.0,101345.0,101350.0,101345.0,73262.0
2024-12-11,101360.0,101355.0,101360.0,101355.0,41352.0
2024-12-12,101370.0,101365.0,101370.0,101365.0,68935.0
2024-12-13,101400.0,101395.0,101400.0,101395.0,46189.0
2024-12-16,101405.0,101400.0,101405.0,101400.0,56361.0
2024-12-17,101415.0,101415.0,101415.0,101410.0,46833.0
2024-12-18,101425.0,101425.0,101425.0,101420.0,65175.0
2024-12-19,101435.0,101430.0,101435.0,101430.0,86512.0
2024-12-20,101465.0,101460.0,101465.0,101460.0,66122.0
2024-12-23,101475.0,101470.0,101475.0,101470.0,61684.0
2024-12-24,101495.0,101490.0,101495.0,101490.0,43100.0
2024-12-26,101505.0,101500.0,101505.0,101500.0,77522.0
2024-12-27,101530.0,101525.0,101530.0,101525.0,60311.0
2024-12-30,101545.0,101540.0,101545.0,101540.0,69370.0
2025-01-02,101590.0,101585.0,101590.0,101585.0,128028.0
2025-01-03,101605.0,101600.0,101605.0,101600.0,74818.0
2025-01-06,101620.0,101615.0,101620.0,101615.0,90697.0
2025-01-07,101630.0,101630.0,101630.0,101625.0,78674.0
2025-01-08,101645.0,101640.0,101645.0,101640.0,53199.0
2025-01-09,101655.0,101650.0,101655.0,101650.0,143369.0
2025-01-10,101685.0,101680.0,101685.0,101680.0,181424.0
2025-01-13,101695.0,101690.0,101695.0,101690.0,140863.0
2025-01-14,101705.0,101705.0,101705.0,101700.0,107504.0
2025-01-15,101720.0,101715.0,101720.0,101715.0,148789.0
2025-01-16,101730.0,101725.0,101730.0,101725.0,177876.0
2025-01-17,101755.0,101750.0,101755.0,101750.0,129272.0
2025-01-20,101760.0,101765.0,101765.0,101760.0,227686.0
2025-01-21,101775.0,101770.0,101775.0,101770.0,155194.0
2025-01-22,101785.0,101780.0,101785.0,101780.0,327288.0
2025-01-23,101795.0,101795.0,101795.0,101790.0,380796.0
2025-01-24,101865.0,101860.0,101865.0,101860.0,421138.0
2025-01-31,101890.0,101885.0,101890.0,101885.0,303163.0
2025-02-03,101895.0,101895.0,101895.0,101890.0,382759.0
2025-02-04,101905.0,101900.0,101905.0,101900.0,249268.0
2025-02-05,101915.0,101910.0,101915.0,101910.0,272054.0
2025-02-06,101925.0,101920.0,101925.0,101920.0,210958.0
2025-02-07,101955.0,101950.0,101955.0,101950.0,199531.0
2025-02-10,101960.0,101960.0,101960.0,101955.0,430311.0
2025-02-11,101970.0,101965.0,101970.0,101965.0,228510.0
2025-02-12,101980.0,101975.0,101980.0,101975.0,322744.0
2025-02-13,101990.0,101985.0,101990.0,101985.0,321994.0
2025-02-14,102020.0,102015.0,102020.0,102015.0,282734.0
2025-02-17,102025.0,102020.0,102025.0,102020.0,243721.0
2025-02-18,102035.0,102035.0,102035.0,102030.0,233917.0
2025-02-19,102045.0,102040.0,102045.0,102040.0,217359.0
2025-02-20,102055.0,102050.0,102055.0,102050.0,369727.0
2025-02-21,102085.0,102080.0,102085.0,102080.0,362101.0
2025-02-24,102095.0,102095.0,102095.0,102090.0,278110.0
2025-02-25,102105.0,102100.0,102105.0,102100.0,226306.0
2025-02-26,102120.0,102115.0,102120.0,102115.0,240979.0
2025-02-27,102130.0,102130.0,102130.0,102125.0,262154.0
2025-02-28,102170.0,102165.0,102170.0,102165.0,332668.0
2025-03-04,102185.0,102180.0,102185.0,102180.0,266034.0
2025-03-05,102185.0,102185.0,102185.0,102180.0,207665.0
2025-03-06,102195.0,102190.0,102195.0,102190.0,393879.0
2025-03-07,102205.0,102200.0,102205.0,102200.0,196470.0
2025-03-10,102230.0,102225.0,102230.0,102225.0,228096.0
2025-03-11,102240.0,102235.0,102240.0,102235.0,321239.0
2025-03-12,102245.0,102240.0,102245.0,102240.0,291541.0
2025-03-13,102255.0,102250.0,102255.0,102250.0,309297.0
2025-03-14,102285.0,102280.0,102285.0,102280.0,431700.0
2025-03-17,102290.0,102285.0,102290.0,102285.0,308457.0
2025-03-18,102295.0,102295.0,102295.0,102290.0,278418.0
2025-03-19,102305.0,102300.0,102305.0,102300.0,254981.0
2025-03-20,102315.0,102310.0,102315.0,102310.0,286126.0
2025-03-21,102340.0,102335.0,102340.0,102335.0,286520.0
2025-03-24,102345.0,102340.0,102345.0,102340.0,286294.0
2025-03-25,102355.0,102350.0,102355.0,102350.0,311814.0
2025-03-26,102365.0,102360.0,102365.0,102360.0,381074.0
2025-03-27,102375.0,102370.0,102375.0,102370.0,293570.0
2025-03-28,102400.0,102395.0,102400.0,102395.0,363420.0
2025-03-31,102405.0,102400.0,102405.0,102400.0,212862.0
2025-04-01,102410.0,102410.0,102415.0,102410.0,286370.0
2025-04-02,102425.0,102420.0,102425.0,102420.0,286725.0
2025-04-03,102435.0,102430.0,102435.0,102430.0,338547.0
2025-04-04,102465.0,102460.0,102465.0,102460.0,383716.0
2025-04-07,102475.0,102470.0,102475.0,102470.0,401107.0
2025-04-08,102480.0,102475.0,102480.0,102475.0,318591.0
2025-04-09,102490.0,102485.0,102490.0,102485.0,359537.0
2025-04-10,102500.0,102495.0,102500.0,102495.0,425392.0
2025-04-11,102530.0,102525.0,102530.0,102525.0,383878.0
2025-04-14,102535.0,102530.0,102535.0,102530.0,364731.0
2025-04-15,102545.0,102540.0,102545.0,102540.0,299218.0
2025-04-16,102550.0,102550.0,102550.0,102545.0,362569.0
2025-04-17,102560.0,102555.0,102560.0,102555.0,394597.0
2025-04-18,102580.0,102580.0,102585.0,102580.0,407682.0
2025-04-21,102595.0,102595.0,102595.0,102590.0,410143.0
2025-04-22,102605.0,102600.0,102605.0,102600.0,504379.0
2025-04-23,102610.0,102605.0,102610.0,102605.0,369769.0
2025-04-24,102620.0,102615.0,102620.0,102615.0,719188.0
2025-04-25,102640.0,102640.0,102645.0,102640.0,482185.0
2025-04-28,102645.0,102645.0,102650.0,102645.0,444766.0
2025-04-29,102660.0,102655.0,102660.0,102655.0,409221.0
2025-04-30,102680.0,102675.0,102680.0,102675.0,477024.0
2025-05-02,102720.0,102715.0,102720.0,102715.0,499366.0
2025-05-07,102725.0,102725.0,102725.0,102720.0,507414.0
2025-05-08,102735.0,102730.0,102735.0,102730.0,455455.0
2025-05-09,102760.0,102755.0,102760.0,102755.0,485806.0
2025-05-12,102770.0,102765.0,102770.0,102765.0,505881.0
2025-05-13,102780.0,102775.0,102780.0,102775.0,522092.0
2025-05-14,102785.0,102785.0,102785.0,102780.0,479276.0
2025-05-15,102795.0,102795.0,102795.0,102790.0,583384.0
2025-05-16,102820.0,102815.0,102820.0,102815.0,479552.0
2025-05-19,102830.0,102825.0,102830.0,102825.0,491124.0
2025-05-20,102840.0,102835.0,102840.0,102835.0,467261.0
2025-05-21,102850.0,102845.0,102850.0,102845.0,478282.0
2025-05-22,102855.0,102855.0,102855.0,102850.0,451083.0
2025-05-23,102885.0,102880.0,102885.0,102880.0,525736.0
2025-05-26,102890.0,102885.0,102890.0,102885.0,456368.0
2025-05-27,102900.0,102895.0,102900.0,102895.0,434183.0
2025-05-28,102910.0,102905.0,102910.0,102905.0,469933.0
2025-05-29,102920.0,102915.0,102920.0,102915.0,522030.0
2025-05-30,102950.0,102945.0,102950.0,102945.0,249847.0
2025-06-02,102985.0,102980.0,102985.0,102980.0,396414.0
2025-06-04,102990.0,102985.0,102990.0,102985.0,461721.0
2025-06-05,103025.0,103020.0,103025.0,103020.0,505271.0
2025-06-09,103030.0,103025.0,103030.0,103025.0,502237.0
2025-06-10,103040.0,103035.0,103040.0,103035.0,412934.0
2025-06-11,103050.0,103045.0,103050.0,103045.0,245278.0
2025-06-12,103055.0,103055.0,103055.0,103050.0,494441.0
2025-06-13,103080.0,103075.0,103080.0,103075.0,533533.0
2025-06-16,103085.0,103085.0,103085.0,103080.0,398909.0
2025-06-17,103095.0,103090.0,103095.0,103090.0,416853.0
2025-06-18,103100.0,103095.0,103100.0,103095.0,419249.0
2025-06-19,103110.0,103105.0,103110.0,103105.0,454475.0
2025-06-20,103130.0,103125.0,103130.0,103125.0,508194.0
2025-06-23,103155.0,103150.0,103155.0,103150.0,540890.0
2025-06-24,103160.0,103155.0,103160.0,103155.0,552633.0
2025-06-25,103160.0,103155.0,103160.0,103155.0,441514.0
2025-06-26,103165.0,103160.0,103165.0,103160.0,502647.0
2025-06-27,103180.0,103180.0,103185.0,103180.0,375789.0
2025-06-30,103190.0,103185.0,103190.0,103185.0,216341.0
2025-07-01,103195.0,103195.0,103195.0,103190.0,452474.0
2025-07-02,103205.0,103200.0,103205.0,103200.0,395313.0
2025-07-03,103215.0,103210.0,103215.0,103210.0,473910.0
2025-07-04,103240.0,103235.0,103240.0,103235.0,544553.0
2025-07-07,103245.0,103245.0,103245.0,103240.0,374876.0
2025-07-08,103255.0,103250.0,103255.0,103250.0,374554.0
2025-07-09,103260.0,103255.0,103260.0,103255.0,382458.0
2025-07-10,103270.0,103265.0,103270.0,103265.0,388397.0
2025-07-11,103295.0,103290.0,103295.0,103290.0,394844.0
2025-07-14,103295.0,103300.0,103300.0,103295.0,417096.0
2025-07-15,103310.0,103305.0,103310.0,103305.0,410849.0
2025-07-16,103315.0,103315.0,103315.0,103310.0,437003.0
2025-07-17,103325.0,103325.0,103325.0,103320.0,395458.0
2025-07-18,103340.0,103340.0,103345.0,103340.0,403703.0
2025-07-21,103355.0,103350.0,103355.0,103350.0,464112.0
2025-07-22,103360.0,103355.0,103360.0,103355.0,378091.0
2025-07-23,103370.0,103365.0,103370.0,103365.0,421159.0
2025-07-24,103375.0,103375.0,103375.0,103370.0,458560.0
2025-07-25,103400.0,103395.0,103400.0,103395.0,438483.0
2025-07-28,103405.0,103400.0,103405.0,103400.0,448061.0
2025-07-29,103415.0,103410.0,103415.0,103410.0,422705.0
2025-07-30,103420.0,103420.0,103425.0,103420.0,295986.0
2025-07-31,103430.0,103425.0,103430.0,103425.0,501625.0
2025-08-01,103455.0,103450.0,103455.0,103450.0,557248.0
2025-08-04,103460.0,103455.0,103460.0,103455.0,482591.0
2025-08-05,103470.0,103465.0,103470.0,103465.0,450821.0
2025-08-06,103475.0,103470.0,103475.0,103470.0,402521.0
2025-08-07,103485.0,103480.0,103485.0,103480.0,444449.0
2025-08-08,103505.0,103500.0,103505.0,103500.0,417371.0
2025-08-11,103515.0,103510.0,103515.0,103510.0,428435.0
2025-08-12,103520.0,103520.0,103520.0,103515.0,438026.0
2025-08-13,103530.0,103525.0,103530.0,103525.0,528978.0
2025-08-14,103560.0,103555.0,103560.0,103555.0,445239.0
2025-08-18,103570.0,103565.0,103570.0,103565.0,565815.0
2025-08-19,103575.0,103570.0,103575.0,103570.0,486064.0
2025-08-20,103580.0,103580.0,103585.0,103580.0,570801.0
2025-08-21,103590.0,103585.0,103590.0,103585.0,561419.0
2025-08-22,103615.0,103610.0,103615.0,103610.0,565457.0
2025-08-25,103620.0,103620.0,103620.0,103615.0,526606.0
2025-08-26,103630.0,103625.0,103630.0,103625.0,447957.0
2025-08-27,103635.0,103635.0,103635.0,103630.0,439889.0
2025-08-28,103645.0,103640.0,103645.0,103640.0,451856.0
2025-08-29,103665.0,103660.0,103665.0,103660.0,582212.0
2025-09-01,103675.0,103670.0,103675.0,103670.0,554721.0
2025-09-02,103680.0,103675.0,103680.0,103675.0,504785.0
2025-09-03,103690.0,103685.0,103690.0,103685.0,509089.0
2025-09-04,103695.0,103690.0,103695.0,103690.0,568617.0
2025-09-05,103720.0,103715.0,103720.0,103715.0,578365.0
2025-09-08,103725.0,103720.0,103725.0,103720.0,641171.0
2025-09-09,103735.0,103730.0,103735.0,103730.0,584335.0
2025-09-10,103745.0,103740.0,103745.0,103740.0,686181.0
2025-09-11,103750.0,103745.0,103750.0,103745.0,758189.0
2025-09-12,103775.0,103770.0,103775.0,103770.0,709328.0
2025-09-15,103780.0,103775.0,103780.0,103775.0,705712.0
2025-09-16,103790.0,103785.0,103790.0,103785.0,673164.0
2025-09-17,103795.0,103790.0,103795.0,103790.0,632166.0
2025-09-18,103805.0,103800.0,103805.0,103800.0,667713.0
2025-09-19,103825.0,103820.0,103825.0,103820.0,582314.0
2025-09-22,103835.0,103830.0,103835.0,103830.0,650797.0
2025-09-23,103840.0,103835.0,103840.0,103835.0,681551.0
2025-09-24,103850.0,103845.0,103850.0,103845.0,625097.0
2025-09-25,103860.0,103860.0,103860.0,103855.0,600151.0
2025-09-26,103880.0,103875.0,103880.0,103875.0,647714.0
2025-09-29,103885.0,103885.0,103890.0,103885.0,666603.0
2025-09-30,103895.0,103890.0,103895.0,103890.0,286213.0
2025-10-01,103905.0,103900.0,103905.0,103900.0,952082.0
2025-10-02,103965.0,103960.0,103965.0,103960.0,708220.0
2025-10-10,103995.0,103990.0,103995.0,103990.0,544540.0
2025-10-13,104000.0,103995.0,104000.0,103995.0,711690.0
2025-10-14,104005.0,104000.0,104005.0,104000.0,631882.0
2025-10-15,104015.0,104010.0,104015.0,104010.0,691002.0
2025-10-16,104025.0,104020.0,104025.0,104020.0,714318.0
2025-10-17,104045.0,104040.0,104045.0,104040.0,804490.0
2025-10-20,104055.0,104050.0,104055.0,104050.0,637913.0
2025-10-21,104060.0,104055.0,104060.0,104055.0,622641.0
2025-10-22,104070.0,104065.0,104070.0,104065.0,556860.0
2025-10-23,104075.0,104070.0,104075.0,104070.0,613527.0
2025-10-24,104100.0,104095.0,104100.0,104095.0,302291.0
2025-10-27,104105.0,104100.0,104105.0,104100.0,750449.0
2025-10-28,104115.0,104110.0,104115.0,104110.0,688316.0
2025-10-29,104120.0,104115.0,104120.0,104115.0,642212.0
2025-10-30,104130.0,104125.0,104130.0,104125.0,735918.0
2025-10-31,104150.0,104145.0,104150.0,104145.0,583472.0
2025-11-03,104155.0,104150.0,104155.0,104150.0,715956.0
2025-11-04,104165.0,104160.0,104165.0,104160.0,635383.0
2025-11-05,104170.0,104165.0,104170.0,104165.0,767197.0
2025-11-06,104175.0,104175.0,104175.0,104170.0,755429.0
2025-11-07,104195.0,104190.0,104195.0,104190.0,763555.0
2025-11-10,104205.0,104200.0,104205.0,104200.0,632600.0
2025-11-11,104210.0,104205.0,104210.0,104205.0,612586.0
2025-11-12,104215.0,104210.0,104215.0,104210.0,584824.0
2025-11-13,104220.0,104215.0,104220.0,104215.0,677792.0
2025-11-14,104235.0,104230.0,104235.0,104230.0,1084246.0
2025-11-17,104235.0,104235.0,104240.0,104235.0,792998.0
2025-11-18,104240.0,104235.0,104240.0,104235.0,658186.0
2025-11-19,104245.0,104240.0,104245.0,104240.0,927401.0
2025-11-20,104250.0,104245.0,104250.0,104245.0,683813.0
2025-11-21,104260.0,104255.0,104260.0,104255.0,704036.0
2025-11-24,104260.0,104260.0,104265.0,104260.0,608767.0
2025-11-25,104275.0,104270.0,104275.0,104270.0,630040.0
2025-11-26,104285.0,104280.0,104285.0,104280.0,648642.0
2025-11-27,104295.0,104290.0,104295.0,104290.0,581700.0
2025-11-28,104315.0,104310.0,104315.0,104310.0,553419.0
2025-12-01,104325.0,104320.0,104325.0,104320.0,589190.0
2025-12-02,104330.0,104325.0,104330.0,104325.0,638551.0
2025-12-03,104335.0,104330.0,104335.0,104330.0,580062.0
2025-12-04,104340.0,104335.0,104340.0,104335.0,621427.0
2025-12-05,104365.0,104360.0,104365.0,104360.0,593778.0
2025-12-08,104375.0,104370.0,104375.0,104370.0,626109.0
2025-12-09,104385.0,104380.0,104385.0,104380.0,577056.0
2025-12-10,104395.0,104390.0,104395.0,104390.0,556260.0
2025-12-11,104405.0,104400.0,104405.0,104400.0,422333.0
2025-12-12,102930.0,102925.0,102930.0,102925.0,249224.0
2025-12-15,102945.0,102945.0,102945.0,102940.0,486249.0
2025-12-16,102955.0,102950.0,102955.0,102950.0,295212.0
2025-12-17,102965.0,102960.0,102965.0,102960.0,403801.0
2025-12-18,102975.0,102970.0,102975.0,102970.0,393677.0
2025-12-19,102995.0,102990.0,102995.0,102990.0,365484.0
2025-12-22,103015.0,103015.0,103020.0,103015.0,366216.0
2025-12-23,103035.0,103030.0,103035.0,103030.0,336837.0
2025-12-24,103060.0,103055.0,103060.0,103055.0,429424.0
2025-12-26,103095.0,103090.0,103095.0,103090.0,485074.0
2025-12-29,103105.0,103100.0,103105.0,103100.0,411437.0
2025-12-30,103130.0,103125.0,103130.0,103125.0,328999.0
2026-01-02,103170.0,103165.0,103170.0,103165.0,617939.0
2026-01-05,103175.0,103175.0,103175.0,103170.0,583274.0
2026-01-06,103200.0,103195.0,103200.0,103195.0,485618.0
2026-01-07,103220.0,103215.0,103220.0,103215.0,495220.0
2026-01-08,103235.0,103230.0,103235.0,103230.0,523453.0
2026-01-09,103270.0,103265.0,103270.0,103265.0,413571.0
2026-01-12,103280.0,103275.0,103280.0,103275.0,475584.0
2026-01-13,103290.0,103285.0,103290.0,103285.0,464383.0
2026-01-14,103300.0,103300.0,103300.0,103295.0,438197.0
2026-01-15,103310.0,103305.0,103310.0,103305.0,495780.0
2026-01-16,103345.0,103340.0,103345.0,103340.0,584358.0
2026-01-19,103345.0,103350.0,103350.0,103345.0,696307.0
2026-01-20,103355.0,103355.0,103355.0,103350.0,439418.0
2026-01-21,103360.0,103355.0,103360.0,103355.0,570302.0
2026-01-22,103370.0,103370.0,103370.0,103365.0,611152.0
2026-01-23,103395.0,103390.0,103395.0,103390.0,488129.0
2026-01-26,103400.0,103400.0,103400.0,103395.0,530931.0
2026-01-27,103405.0,103400.0,103405.0,103400.0,577956.0
2026-01-28,103410.0,103405.0,103410.0,103405.0,575139.0
2026-01-29,103415.0,103410.0,103415.0,103410.0,595575.0
2026-01-30,103445.0,103440.0,103445.0,103440.0,608220.0
2026-02-02,103450.0,103445.0,103450.0,103445.0,817309.0
2026-02-03,103460.0,103455.0,103460.0,103455.0,737323.0
2026-02-04,103470.0,103465.0,103470.0,103465.0,484344.0
2026-02-05,103480.0,103480.0,103480.0,103475.0,670772.0
2026-02-06,103505.0,103500.0,103505.0,103500.0,701474.0
2026-02-09,103515.0,103510.0,103515.0,103510.0,739212.0
2026-02-10,103525.0,103520.0,103525.0,103520.0,552101.0
2026-02-11,103530.0,103530.0,103530.0,103525.0,502250.0
2026-02-12,103535.0,103535.0,103540.0,103535.0,797354.0
2026-02-13,103590.0,103590.0,103595.0,103590.0,780789.0
2026-02-19,103595.0,103595.0,103600.0,103595.0,1142857.0
2026-02-20,103625.0,103620.0,103625.0,103620.0,913295.0
2026-02-23,103635.0,103630.0,103635.0,103630.0,619714.0
2026-02-24,103640.0,103635.0,103640.0,103635.0,521257.0
2026-02-25,103650.0,103645.0,103650.0,103645.0,620274.0
2026-02-26,103660.0,103655.0,103660.0,103655.0,834599.0
2026-02-27,103695.0,103680.0,103695.0,103680.0,809219.0
2026-03-03,103705.0,103700.0,103705.0,103700.0,1002434.0
2026-03-04,103705.0,103705.0,103710.0,103705.0,1124064.0
2026-03-05,103720.0,103715.0,103720.0,103715.0,950463.0
2026-03-06,103745.0,103740.0,103745.0,103740.0,774864.0
2026-03-09,103755.0,103750.0,103755.0,103750.0,824329.0
2026-03-10,103765.0,103760.0,103765.0,103760.0,698125.0
2026-03-11,103775.0,103770.0,103775.0,103770.0,510563.0
2026-03-12,103785.0,103785.0,103785.0,103780.0,487369.0
2026-03-13,103810.0,103805.0,103810.0,103805.0,682342.0
2026-03-16,103820.0,103820.0,103820.0,103815.0,593071.0
2026-03-17,103830.0,103825.0,103830.0,103825.0,654104.0
