날짜,종가,시가,고가,저가,거래량
2021-04-21,7130.0,7250.0,7250.0,7120.0,5990693.0
2021-04-22,7190.0,7190.0,7220.0,7130.0,3669966.0
2021-04-23,7120.0,7190.0,7190.0,7070.0,3629146.0
2021-04-26,7420.0,7160.0,7440.0,7140.0,11661016.0
2021-04-27,7300.0,7440.0,7450.0,7260.0,6479716.0
2021-04-28,7380.0,7330.0,7600.0,7320.0,14532059.0
2021-04-29,7410.0,7450.0,7580.0,7270.0,12635793.0
2021-04-30,7500.0,7520.0,7740.0,7460.0,23192770.0
2021-05-03,7410.0,7600.0,7780.0,7360.0,17827152.0
2021-05-04,7160.0,7360.0,7380.0,7130.0,11460439.0
2021-05-06,6000.0,5660.0,6420.0,5620.0,86311678.0
2021-05-07,6010.0,6100.0,6140.0,5860.0,25309759.0
2021-05-10,6030.0,6030.0,6060.0,5900.0,16104750.0
2021-05-11,6030.0,5990.0,6090.0,5960.0,10989666.0
2021-05-12,5890.0,6010.0,6020.0,5850.0,13442629.0
2021-05-13,5890.0,5820.0,5950.0,5730.0,8175215.0
2021-05-14,5840.0,5910.0,5950.0,5820.0,5039675.0
2021-05-17,5940.0,5850.0,5950.0,5820.0,5825521.0
2021-05-18,5970.0,5960.0,6010.0,5870.0,4204263.0
2021-05-20,5920.0,5910.0,5930.0,5860.0,3715719.0
2021-05-21,5860.0,5930.0,5950.0,5860.0,3731638.0
2021-05-24,5870.0,5840.0,5950.0,5820.0,4592330.0
2021-05-25,5890.0,5890.0,5920.0,5840.0,3098011.0
2021-05-26,5860.0,5890.0,5910.0,5840.0,3508070.0
2021-05-27,5770.0,5860.0,5860.0,5750.0,6137569.0
2021-05-28,5880.0,5780.0,5960.0,5770.0,5973611.0
2021-05-31,6050.0,5900.0,6130.0,5850.0,13542580.0
2021-06-01,6370.0,6060.0,6750.0,6050.0,37838069.0
2021-06-02,6420.0,6440.0,6460.0,6240.0,11914861.0
2021-06-03,6410.0,6440.0,6500.0,6300.0,8652944.0
2021-06-04,7030.0,6370.0,7260.0,6350.0,61667025.0
2021-06-07,7110.0,7080.0,7480.0,6960.0,36370447.0
2021-06-08,7130.0,7110.0,7290.0,6860.0,20120508.0
2021-06-09,7050.0,7060.0,7380.0,7030.0,19230322.0
2021-06-10,6990.0,7100.0,7210.0,6920.0,12746653.0
2021-06-11,7010.0,7010.0,7090.0,6910.0,7038315.0
2021-06-14,6880.0,7040.0,7040.0,6850.0,7282843.0
2021-06-15,7060.0,6880.0,7120.0,6870.0,9898966.0
2021-06-16,6980.0,7090.0,7160.0,6980.0,8603393.0
2021-06-17,6900.0,6980.0,7000.0,6890.0,3672639.0
2021-06-18,6770.0,6870.0,6880.0,6760.0,6662242.0
2021-06-21,6800.0,6740.0,6940.0,6620.0,7500645.0
2021-06-22,6700.0,6890.0,6900.0,6610.0,7354790.0
2021-06-23,6560.0,6650.0,6660.0,6500.0,7290513.0
2021-06-24,6630.0,6540.0,6830.0,6480.0,7047194.0
