날짜,종가,시가,고가,저가,거래량
2022-02-28,227500.0,223500.0,229000.0,222500.0,196293.0
2022-03-02,233500.0,228000.0,237000.0,226500.0,251015.0
2022-03-03,232500.0,234000.0,235500.0,232000.0,94123.0
2022-03-04,229500.0,232500.0,234000.0,228000.0,116835.0
2022-03-07,226000.0,225500.0,228500.0,222000.0,157996.0
2022-03-08,231000.0,224000.0,234000.0,222000.0,202304.0
2022-03-10,236500.0,235500.0,239000.0,232500.0,197274.0
2022-03-11,247000.0,234000.0,248500.0,234000.0,304725.0
2022-03-14,237500.0,245000.0,246500.0,237500.0,156359.0
2022-03-15,233500.0,237500.0,240000.0,232000.0,96304.0
2022-03-16,234500.0,236000.0,236500.0,230500.0,112318.0
2022-03-17,235500.0,238000.0,242000.0,235500.0,118579.0
2022-03-18,238500.0,238000.0,239500.0,235000.0,228861.0
2022-03-21,238500.0,238000.0,240000.0,236500.0,65637.0
2022-03-22,239500.0,238500.0,246000.0,237500.0,232615.0
2022-03-23,238000.0,241000.0,241500.0,236000.0,112317.0
2022-03-24,240500.0,236000.0,241000.0,235500.0,96373.0
2022-03-25,240000.0,240000.0,242000.0,237500.0,63555.0
2022-03-28,240500.0,237500.0,241000.0,236000.0,70401.0
2022-03-29,246500.0,242000.0,253000.0,240500.0,278007.0
2022-03-30,242000.0,249000.0,249000.0,240500.0,209293.0
2022-03-31,242000.0,241500.0,245000.0,240000.0,124977.0
2022-04-01,241500.0,240500.0,243000.0,239000.0,101397.0
2022-04-04,247500.0,240000.0,249500.0,239000.0,172401.0
2022-04-05,247500.0,246500.0,249000.0,245500.0,98377.0
2022-04-06,248500.0,244500.0,249500.0,244000.0,122625.0
2022-04-07,246000.0,246000.0,250500.0,245500.0,137084.0
2022-04-08,248000.0,247000.0,249000.0,245500.0,78086.0
2022-04-11,248500.0,246000.0,250500.0,245000.0,76216.0
2022-04-12,244000.0,248000.0,248500.0,243500.0,91326.0
2022-04-13,248500.0,245500.0,248500.0,243500.0,70547.0
2022-04-14,249500.0,247000.0,249500.0,246500.0,100825.0
2022-04-15,250500.0,246500.0,252000.0,245500.0,103080.0
2022-04-18,249500.0,247000.0,252000.0,247000.0,67552.0
2022-04-19,251000.0,251000.0,252000.0,248500.0,82344.0
2022-04-20,257000.0,250500.0,259000.0,249000.0,281934.0
2022-04-21,265000.0,259000.0,267000.0,258000.0,278311.0
2022-04-22,265000.0,261500.0,265500.0,260500.0,162640.0
2022-04-25,259000.0,260500.0,263500.0,256000.0,139379.0
2022-04-26,262000.0,260000.0,263500.0,255500.0,141954.0
2022-04-27,261500.0,256500.0,262500.0,256000.0,150855.0
2022-04-28,269000.0,263000.0,271500.0,262000.0,266977.0
2022-04-29,268000.0,267500.0,269500.0,265500.0,123866.0
2022-05-02,269000.0,264500.0,270500.0,264000.0,93565.0
2022-05-03,261000.0,268000.0,269500.0,260500.0,196821.0
2022-05-04,260500.0,261000.0,262000.0,257500.0,148374.0
2022-05-06,258500.0,257000.0,261000.0,256500.0,124041.0
2022-05-09,248500.0,255500.0,256000.0,246500.0,243820.0
2022-05-10,246500.0,244500.0,247500.0,238000.0,223043.0
2022-05-11,244000.0,243500.0,245000.0,239500.0,168685.0
2022-05-12,242500.0,240500.0,247500.0,240000.0,199166.0
2022-05-13,245000.0,243500.0,245500.0,242000.0,154891.0
2022-05-16,245500.0,247500.0,247500.0,240500.0,154160.0
2022-05-17,250000.0,247000.0,250500.0,244500.0,178108.0
2022-05-18,248000.0,250000.0,251000.0,245000.0,179268.0
2022-05-19,247000.0,243500.0,249500.0,242500.0,142546.0
2022-05-20,248500.0,247500.0,251500.0,247500.0,134164.0
2022-05-23,246000.0,248000.0,249500.0,245000.0,114832.0
2022-05-24,233000.0,244000.0,245000.0,233000.0,508735.0
2022-05-25,236500.0,235000.0,238000.0,235000.0,177441.0
2022-05-26,236000.0,236500.0,238500.0,234500.0,158214.0
2022-05-27,238000.0,239000.0,240500.0,237000.0,117097.0
2022-05-30,243000.0,240500.0,243000.0,240000.0,110215.0
2022-05-31,248000.0,243500.0,248500.0,241500.0,657683.0
2022-06-02,249500.0,245000.0,249500.0,245000.0,128442.0
2022-06-03,250000.0,250000.0,251000.0,247500.0,67877.0
2022-06-07,246500.0,248500.0,250000.0,245500.0,89724.0
2022-06-08,246500.0,246000.0,247500.0,244500.0,78008.0
2022-06-09,249000.0,246500.0,249000.0,245000.0,153389.0
2022-06-10,246500.0,245500.0,248000.0,245500.0,67895.0
2022-06-13,238500.0,240500.0,245000.0,238000.0,137777.0
2022-06-14,237000.0,236500.0,238500.0,233000.0,137467.0
2022-06-15,227500.0,239000.0,239000.0,226500.0,173102.0
2022-06-16,228500.0,231000.0,234500.0,228000.0,98589.0
2022-06-17,231500.0,225000.0,233500.0,223000.0,186840.0
2022-06-20,224500.0,233500.0,233500.0,222500.0,101436.0
2022-06-21,227000.0,228000.0,230000.0,224000.0,75410.0
2022-06-22,217500.0,227500.0,227500.0,217500.0,170987.0
2022-06-23,216000.0,217500.0,220500.0,214000.0,148051.0
2022-06-24,222000.0,216500.0,225500.0,215500.0,152394.0
2022-06-27,222000.0,223500.0,224000.0,219000.0,121742.0
2022-06-28,225000.0,223000.0,225000.0,221000.0,87302.0
2022-06-29,218000.0,221500.0,222500.0,216500.0,153629.0
2022-06-30,215000.0,217000.0,219500.0,214500.0,149136.0
2022-07-01,211500.0,217500.0,218000.0,209000.0,165068.0
2022-07-04,209500.0,210500.0,212500.0,206500.0,125357.0
2022-07-05,216500.0,211500.0,217000.0,210000.0,93468.0
2022-07-06,205500.0,214000.0,216000.0,205500.0,145625.0
2022-07-07,208000.0,209000.0,209500.0,206000.0,94819.0
2022-07-08,208500.0,209500.0,211500.0,208500.0,111719.0
2022-07-11,208000.0,209500.0,212000.0,207500.0,70567.0
2022-07-12,206500.0,206500.0,208000.0,202500.0,97109.0
2022-07-13,208500.0,207000.0,209500.0,203500.0,110400.0
2022-07-14,206500.0,206000.0,209500.0,204000.0,162283.0
2022-07-15,210500.0,209000.0,214500.0,203500.0,154279.0
2022-07-18,212500.0,212500.0,215500.0,211500.0,83197.0
2022-07-19,216000.0,211500.0,219500.0,210000.0,112634.0
2022-07-20,215500.0,220500.0,221000.0,214000.0,97787.0
2022-07-21,216000.0,214500.0,217000.0,214000.0,96977.0
2022-07-22,214000.0,216500.0,217000.0,213500.0,95709.0
2022-07-25,217500.0,213500.0,219000.0,212500.0,91873.0
2022-07-26,217500.0,216500.0,219000.0,215500.0,53332.0
2022-07-27,219500.0,220500.0,220500.0,216000.0,69716.0
2022-07-28,218500.0,220000.0,222500.0,218000.0,120982.0
2022-07-29,220000.0,220500.0,223000.0,218000.0,155054.0
2022-08-01,218000.0,219500.0,221500.0,218000.0,93822.0
2022-08-02,214500.0,217500.0,218000.0,213000.0,120875.0
2022-08-03,216000.0,214500.0,216500.0,213500.0,130572.0
2022-08-04,215500.0,218000.0,218000.0,213000.0,124658.0
2022-08-05,218000.0,215500.0,219500.0,214500.0,81107.0
2022-08-08,219500.0,217000.0,221000.0,217000.0,63201.0
2022-08-09,221000.0,219000.0,222000.0,218500.0,95172.0
2022-08-10,223000.0,220500.0,228500.0,219000.0,181109.0
2022-08-11,228500.0,227000.0,230500.0,225000.0,205164.0
2022-08-12,230000.0,229000.0,231500.0,228000.0,97305.0
2022-08-16,229500.0,233000.0,236500.0,228500.0,101352.0
2022-08-17,236500.0,232000.0,239500.0,232000.0,185833.0
2022-08-18,236000.0,234000.0,239000.0,234000.0,122396.0
2022-08-19,231500.0,235000.0,236500.0,231500.0,108529.0
2022-08-22,229500.0,227500.0,231500.0,227500.0,97020.0
2022-08-23,225500.0,228000.0,230500.0,224500.0,122366.0
2022-08-24,232500.0,227000.0,233500.0,227000.0,151226.0
2022-08-25,234500.0,232500.0,235500.0,230000.0,90022.0
2022-08-26,233500.0,235000.0,238000.0,233000.0,82065.0
2022-08-29,227000.0,227500.0,231000.0,226500.0,115526.0
2022-08-30,227500.0,229500.0,229500.0,226000.0,59105.0
2022-08-31,233000.0,233500.0,235500.0,230000.0,263607.0
2022-09-01,223500.0,230500.0,231000.0,223500.0,164168.0
2022-09-02,224500.0,224500.0,227500.0,222500.0,89571.0
2022-09-05,225000.0,225000.0,228000.0,224000.0,56809.0
2022-09-06,221000.0,224500.0,225500.0,220500.0,87816.0
2022-09-07,219000.0,219500.0,220500.0,215500.0,85988.0
2022-09-08,219500.0,221000.0,222500.0,218500.0,103523.0
2022-09-13,230000.0,224000.0,231500.0,222500.0,154546.0
2022-09-14,224500.0,224000.0,227000.0,222500.0,101556.0
2022-09-15,228000.0,225000.0,231500.0,223500.0,107002.0
2022-09-16,224500.0,225500.0,228000.0,223000.0,107824.0
2022-09-19,221500.0,225000.0,226000.0,221000.0,59915.0
2022-09-20,225500.0,223500.0,228000.0,223500.0,61140.0
2022-09-21,223500.0,224000.0,226500.0,222500.0,61385.0
2022-09-22,222000.0,221000.0,223000.0,218500.0,69275.0
2022-09-23,214500.0,224500.0,224500.0,214000.0,104536.0
2022-09-26,204000.0,210000.0,211500.0,203000.0,156495.0
2022-09-27,201000.0,204000.0,205500.0,198500.0,153354.0
2022-09-28,194000.0,199500.0,201000.0,192000.0,177000.0
2022-09-29,195500.0,198500.0,199500.0,194000.0,115411.0
2022-09-30,192000.0,195500.0,198000.0,191500.0,122060.0
2022-10-04,201500.0,196500.0,203500.0,194500.0,108468.0
2022-10-05,200000.0,204500.0,204500.0,199000.0,113704.0
2022-10-06,202500.0,201500.0,205000.0,200500.0,70450.0
2022-10-07,206000.0,200000.0,208500.0,198000.0,166717.0
2022-10-11,199500.0,201500.0,203500.0,198000.0,130329.0
2022-10-12,202000.0,198000.0,202500.0,197000.0,87433.0
2022-10-13,199500.0,201500.0,203000.0,199000.0,112787.0
2022-10-14,206000.0,203000.0,209500.0,202000.0,124201.0
2022-10-17,198500.0,199000.0,199500.0,192500.0,360879.0
2022-10-18,205000.0,202000.0,207000.0,201500.0,123813.0
2022-10-19,204500.0,208000.0,208000.0,204000.0,75430.0
2022-10-20,207500.0,203500.0,208500.0,203000.0,148121.0
2022-10-21,202000.0,205000.0,206500.0,199500.0,141047.0
2022-10-24,202000.0,204000.0,207500.0,199500.0,121460.0
2022-10-25,206500.0,203500.0,206500.0,201000.0,91219.0
2022-10-26,205500.0,204000.0,207000.0,203500.0,72956.0
2022-10-27,210500.0,207000.0,212000.0,206000.0,126162.0
2022-10-28,210500.0,210000.0,214000.0,209500.0,99333.0
2022-10-31,214000.0,213000.0,214000.0,208500.0,117360.0
2022-11-01,218000.0,214000.0,218000.0,212500.0,136804.0
2022-11-02,218500.0,216000.0,221000.0,215500.0,111937.0
2022-11-03,219500.0,215000.0,222000.0,215000.0,119522.0
2022-11-04,218000.0,218500.0,219500.0,214000.0,99062.0
2022-11-07,222000.0,218000.0,222500.0,217500.0,81585.0
2022-11-08,224000.0,222500.0,225500.0,220500.0,89136.0
2022-11-09,223500.0,225500.0,225500.0,221500.0,103483.0
2022-11-10,220000.0,221500.0,225500.0,219500.0,121090.0
2022-11-11,227000.0,225500.0,229000.0,224000.0,158942.0
2022-11-14,222000.0,225500.0,228000.0,221500.0,139616.0
2022-11-15,219000.0,221500.0,222500.0,218000.0,131446.0
2022-11-16,220000.0,219000.0,220000.0,214500.0,162028.0
2022-11-17,216500.0,220000.0,221500.0,216000.0,92498.0
2022-11-18,211000.0,215000.0,216500.0,210500.0,162473.0
2022-11-21,208500.0,212000.0,212000.0,206000.0,144213.0
2022-11-22,206000.0,208500.0,208500.0,204000.0,133532.0
2022-11-23,205000.0,207000.0,207000.0,203500.0,161055.0
2022-11-24,208000.0,207000.0,208500.0,205500.0,79622.0
2022-11-25,210000.0,209000.0,211500.0,207000.0,108787.0
2022-11-28,210500.0,210000.0,212500.0,207500.0,111704.0
2022-11-29,215500.0,212000.0,217000.0,208500.0,104046.0
2022-11-30,219000.0,213500.0,220000.0,212500.0,228247.0
2022-12-01,217500.0,221500.0,222000.0,217000.0,103206.0
2022-12-02,211000.0,218000.0,218000.0,210500.0,126715.0
2022-12-05,211000.0,211500.0,214000.0,208000.0,104508.0
2022-12-06,209500.0,210000.0,212500.0,207500.0,119848.0
2022-12-07,204000.0,208500.0,210000.0,203500.0,166394.0
2022-12-08,204000.0,205500.0,205500.0,200500.0,152905.0
2022-12-09,203500.0,204500.0,205000.0,201000.0,148824.0
2022-12-12,201500.0,203000.0,204000.0,199500.0,135261.0
2022-12-13,202500.0,203000.0,204000.0,200500.0,89535.0
2022-12-14,205500.0,203500.0,206500.0,203500.0,110800.0
2022-12-15,203000.0,204500.0,206000.0,203000.0,63401.0
2022-12-16,203500.0,201500.0,203500.0,200500.0,110334.0
2022-12-19,203000.0,202000.0,203500.0,201000.0,67810.0
2022-12-20,200500.0,203500.0,203500.0,200000.0,91778.0
2022-12-21,199500.0,201500.0,201500.0,198500.0,103143.0
2022-12-22,201000.0,200000.0,201500.0,199000.0,109683.0
2022-12-23,198500.0,199000.0,200500.0,197500.0,87664.0
2022-12-26,200500.0,199500.0,201000.0,198000.0,102637.0
2022-12-27,202500.0,200500.0,202500.0,200500.0,140593.0
2022-12-28,196500.0,199000.0,199000.0,195500.0,121655.0
2022-12-29,189000.0,195000.0,196000.0,189000.0,143674.0
2023-01-02,185000.0,188500.0,191000.0,184500.0,91764.0
2023-01-03,184000.0,185000.0,185500.0,178500.0,190444.0
2023-01-04,188500.0,182000.0,189500.0,181000.0,113141.0
2023-01-05,187500.0,187500.0,191000.0,186000.0,85440.0
2023-01-06,186500.0,185000.0,188500.0,185000.0,99160.0
2023-01-09,193500.0,189000.0,194000.0,188500.0,111557.0
2023-01-10,189500.0,193000.0,193000.0,188000.0,129761.0
2023-01-11,189500.0,189500.0,191000.0,188500.0,83699.0
2023-01-12,190500.0,190000.0,192500.0,189500.0,122468.0
2023-01-13,193000.0,192000.0,197000.0,191500.0,124206.0
2023-01-16,194500.0,194500.0,196000.0,192000.0,73794.0
2023-01-17,194000.0,194500.0,195000.0,192000.0,93198.0
2023-01-18,192000.0,194000.0,194000.0,190500.0,68119.0
2023-01-19,193000.0,190000.0,194500.0,190000.0,64432.0
2023-01-20,194000.0,192000.0,194000.0,190000.0,63930.0
2023-01-25,194700.0,195100.0,197100.0,193900.0,90908.0
