날짜,종가,시가,고가,저가,거래량
2021-04-21,215500.0,216500.0,220000.0,213500.0,196322.0
2021-04-22,212500.0,216500.0,216500.0,212000.0,150293.0
2021-04-23,212500.0,211000.0,214000.0,208500.0,97586.0
2021-04-26,217000.0,212000.0,217500.0,212000.0,168870.0
2021-04-27,214500.0,218000.0,218500.0,213000.0,124041.0
2021-04-28,211500.0,214000.0,214000.0,208500.0,159534.0
2021-04-29,206000.0,213000.0,214000.0,204000.0,237301.0
2021-04-30,201000.0,207000.0,207500.0,200000.0,243581.0
2021-05-03,194500.0,200500.0,202000.0,194500.0,246810.0
2021-05-04,195500.0,193500.0,196500.0,190000.0,180690.0
2021-05-06,195500.0,194000.0,197000.0,193000.0,162571.0
2021-05-07,201000.0,197000.0,204000.0,195500.0,143824.0
2021-05-10,201000.0,202500.0,204500.0,201000.0,149281.0
2021-05-11,197000.0,199000.0,199500.0,195500.0,172171.0
2021-05-12,191000.0,197500.0,198500.0,190000.0,228707.0
2021-05-13,189500.0,186500.0,192500.0,185500.0,223880.0
2021-05-14,195500.0,190000.0,197000.0,190000.0,159213.0
2021-05-17,192500.0,197500.0,198000.0,191000.0,125233.0
2021-05-18,193000.0,194000.0,195000.0,190500.0,98797.0
2021-05-20,190500.0,193500.0,193500.0,189000.0,133217.0
2021-05-21,193500.0,192500.0,197500.0,192500.0,155141.0
2021-05-24,190500.0,193500.0,194500.0,190000.0,91169.0
2021-05-25,196000.0,192000.0,196000.0,191000.0,148116.0
2021-05-26,198000.0,196000.0,198500.0,194000.0,127152.0
2021-05-27,202000.0,200500.0,204000.0,197000.0,305506.0
2021-05-28,201500.0,202500.0,204000.0,201500.0,107501.0
2021-05-31,204500.0,203500.0,204500.0,200000.0,106813.0
2021-06-01,203000.0,203500.0,204500.0,201500.0,87600.0
2021-06-02,202500.0,203000.0,206000.0,200000.0,151717.0
2021-06-03,210000.0,204000.0,211000.0,202500.0,274241.0
2021-06-04,213500.0,210000.0,215000.0,207500.0,231251.0
2021-06-07,213000.0,215500.0,217000.0,211000.0,160184.0
2021-06-08,213500.0,213500.0,214000.0,211000.0,86000.0
2021-06-09,209000.0,214000.0,216000.0,209000.0,146244.0
2021-06-10,210000.0,209000.0,211500.0,206500.0,181524.0
2021-06-11,211000.0,212000.0,215000.0,210500.0,104583.0
2021-06-14,219000.0,214500.0,220000.0,212000.0,289796.0
2021-06-15,224000.0,220000.0,228000.0,219500.0,465740.0
2021-06-16,220500.0,223000.0,224000.0,220000.0,150799.0
2021-06-17,225000.0,219000.0,227000.0,217000.0,203262.0
2021-06-18,227500.0,226500.0,233500.0,226500.0,239868.0
2021-06-21,226000.0,225500.0,230000.0,224000.0,175111.0
2021-06-22,225000.0,228500.0,229000.0,221500.0,182776.0
2021-06-23,220000.0,224000.0,224500.0,217000.0,218947.0
2021-06-24,231500.0,220500.0,232000.0,218000.0,331091.0
2021-06-25,227500.0,232000.0,232500.0,227000.0,157581.0
2021-06-28,225000.0,229000.0,229500.0,222500.0,148828.0
2021-06-29,222500.0,226000.0,226500.0,221500.0,112233.0
