날짜,종가,시가,고가,저가,거래량
2021-04-21,10150.0,10300.0,10350.0,10050.0,3713285.0
2021-04-22,10500.0,10350.0,10600.0,10300.0,5096248.0
2021-04-23,10500.0,10500.0,10600.0,10350.0,3361830.0
2021-04-26,10600.0,10600.0,10700.0,10500.0,3273071.0
2021-04-27,10650.0,10600.0,10650.0,10500.0,2381397.0
2021-04-28,10800.0,10700.0,10850.0,10650.0,2848658.0
2021-04-29,10750.0,10850.0,10850.0,10650.0,2288584.0
2021-04-30,10700.0,10750.0,10900.0,10700.0,2760979.0
2021-05-03,10550.0,10650.0,10750.0,10450.0,2078620.0
2021-05-04,10500.0,10500.0,10650.0,10400.0,2176279.0
2021-05-06,10950.0,10600.0,10950.0,10550.0,4710798.0
2021-05-07,11000.0,11000.0,11050.0,10850.0,2220802.0
2021-05-10,11300.0,11000.0,11350.0,10900.0,2750105.0
2021-05-11,11300.0,11250.0,11450.0,11050.0,2628447.0
2021-05-12,11050.0,11200.0,11300.0,10850.0,3495281.0
2021-05-13,11050.0,10900.0,11250.0,10850.0,3489558.0
2021-05-14,11100.0,11100.0,11200.0,11000.0,1811715.0
2021-05-17,11100.0,11150.0,11200.0,11000.0,1730845.0
2021-05-18,11300.0,11150.0,11400.0,11100.0,2048082.0
2021-05-20,11150.0,11150.0,11350.0,11100.0,2346101.0
2021-05-21,10900.0,11150.0,11200.0,10850.0,2082681.0
2021-05-24,11050.0,10950.0,11150.0,10800.0,2565613.0
2021-05-25,11050.0,11050.0,11100.0,10950.0,1602100.0
2021-05-26,11000.0,11000.0,11050.0,10900.0,1566228.0
2021-05-27,10900.0,10950.0,11000.0,10800.0,6795728.0
2021-05-28,11050.0,10950.0,11150.0,10950.0,1762697.0
2021-05-31,11150.0,11100.0,11150.0,11000.0,1629266.0
2021-06-01,11200.0,11150.0,11200.0,11050.0,1115860.0
2021-06-02,11250.0,11200.0,11250.0,11100.0,1967544.0
2021-06-03,11350.0,11250.0,11400.0,11200.0,2273857.0
2021-06-04,11600.0,11300.0,11800.0,11300.0,3627664.0
2021-06-07,11650.0,11600.0,11700.0,11500.0,1603072.0
2021-06-08,11650.0,11700.0,11750.0,11600.0,1488815.0
2021-06-09,11550.0,11600.0,11700.0,11500.0,1617817.0
2021-06-10,11400.0,11450.0,11550.0,11400.0,2268582.0
2021-06-11,11400.0,11350.0,11450.0,11250.0,2261261.0
2021-06-14,11300.0,11400.0,11450.0,11250.0,1593112.0
2021-06-15,11450.0,11250.0,11450.0,11150.0,2011985.0
2021-06-16,11900.0,11500.0,11950.0,11450.0,3850099.0
2021-06-17,11800.0,11950.0,12050.0,11700.0,2406963.0
2021-06-18,11600.0,11700.0,11750.0,11500.0,3666947.0
2021-06-21,11300.0,11400.0,11500.0,11250.0,2514557.0
2021-06-22,11450.0,11450.0,11550.0,11400.0,1891760.0
2021-06-23,11350.0,11450.0,11500.0,11300.0,1600983.0
2021-06-24,11650.0,11350.0,11650.0,11350.0,1749084.0
2021-06-25,11850.0,11750.0,11850.0,11750.0,2048514.0
2021-06-28,11950.0,11900.0,12100.0,11800.0,2870340.0
2021-06-29,11600.0,11750.0,11800.0,11600.0,1834645.0
2021-06-30,11450.0,11650.0,11650.0,11400.0,2025219.0
2021-07-01,11450.0,11500.0,11550.0,11400.0,1397567.0
2021-07-02,11550.0,11450.0,11600.0,11450.0,1249393.0
2021-07-05,11600.0,11650.0,11700.0,11550.0,1514389.0
2021-07-06,11600.0,11650.0,11700.0,11550.0,1238666.0
2021-07-07,11450.0,11550.0,11600.0,11350.0,1985699.0
2021-07-08,11450.0,11400.0,11650.0,11400.0,1797210.0
2021-07-09,11150.0,11300.0,11350.0,11000.0,3186277.0
2021-07-12,11250.0,11250.0,11450.0,11200.0,1929374.0
2021-07-13,11400.0,11350.0,11450.0,11300.0,1266617.0
2021-07-14,11350.0,11350.0,11400.0,11250.0,998476.0
2021-07-15,11350.0,11350.0,11400.0,11250.0,1143805.0
2021-07-16,11350.0,11350.0,11400.0,11250.0,1053379.0
2021-07-19,11300.0,11350.0,11350.0,11250.0,1205816.0
2021-07-20,11250.0,11100.0,11250.0,11100.0,1092941.0
2021-07-21,11250.0,11300.0,11400.0,11200.0,1488310.0
2021-07-22,11650.0,11500.0,11650.0,11450.0,3901897.0
2021-07-23,11200.0,11400.0,11450.0,11200.0,36701721.0
2021-07-26,11000.0,11200.0,11250.0,11000.0,3983685.0
2021-07-27,11100.0,11100.0,11200.0,11050.0,2944072.0
2021-07-28,11100.0,11050.0,11150.0,11000.0,3192146.0
2021-07-29,11050.0,11100.0,11150.0,11000.0,3295893.0
2021-07-30,10850.0,11050.0,11100.0,10850.0,3326823.0
2021-08-02,10850.0,10900.0,10950.0,10800.0,1608934.0
2021-08-03,10950.0,10850.0,10950.0,10800.0,1754510.0
2021-08-04,11200.0,11000.0,11200.0,10950.0,2789648.0
2021-08-05,11050.0,11150.0,11200.0,11050.0,1974282.0
2021-08-06,11050.0,11100.0,11200.0,11000.0,2029751.0
2021-08-09,11100.0,11150.0,11200.0,11100.0,2017747.0
2021-08-10,11100.0,11150.0,11250.0,11000.0,2144479.0
2021-08-11,11250.0,11150.0,11300.0,11100.0,3163116.0
2021-08-12,11200.0,11300.0,11350.0,11150.0,2936782.0
2021-08-13,11100.0,11300.0,11300.0,11000.0,2491841.0
2021-08-17,11050.0,11050.0,11150.0,10950.0,2471075.0
2021-08-18,11050.0,11050.0,11100.0,11000.0,2032249.0
2021-08-19,10750.0,11000.0,11050.0,10700.0,3094696.0
2021-08-20,10550.0,10750.0,10800.0,10450.0,2815436.0
