날짜,종가,시가,고가,저가,거래량
2021-04-21,115500.0,117500.0,118000.0,115500.0,113376.0
2021-04-22,115500.0,117000.0,117500.0,115000.0,71706.0
2021-04-23,113500.0,114000.0,115000.0,113500.0,59399.0
2021-04-26,114500.0,114500.0,115000.0,112000.0,78438.0
2021-04-27,112000.0,115500.0,115500.0,111500.0,88440.0
2021-04-28,108000.0,112000.0,112500.0,108000.0,127283.0
2021-04-29,104000.0,108000.0,108500.0,102000.0,144079.0
2021-04-30,103500.0,104000.0,106500.0,102000.0,78739.0
2021-05-03,102500.0,104000.0,106500.0,102000.0,69646.0
2021-05-04,104500.0,104000.0,105000.0,100500.0,75838.0
2021-05-06,105500.0,105000.0,106500.0,104000.0,49363.0
2021-05-07,107500.0,106500.0,110000.0,105500.0,58155.0
2021-05-10,113000.0,109000.0,114000.0,107500.0,147417.0
2021-05-11,109500.0,112000.0,112500.0,109000.0,63042.0
2021-05-12,109000.0,109500.0,112500.0,107000.0,56082.0
2021-05-13,107000.0,106000.0,109500.0,105000.0,48357.0
2021-05-14,109000.0,110500.0,110500.0,107500.0,35922.0
2021-05-17,105000.0,110000.0,111000.0,104500.0,57765.0
2021-05-18,106500.0,105000.0,108000.0,105000.0,27844.0
2021-05-20,105000.0,106500.0,106500.0,104000.0,28335.0
2021-05-21,106000.0,106000.0,108000.0,105500.0,24032.0
2021-05-24,105500.0,106500.0,107000.0,105000.0,32297.0
2021-05-25,105500.0,106500.0,106500.0,105000.0,32790.0
2021-05-26,106500.0,105000.0,106500.0,105000.0,28994.0
2021-05-27,112500.0,107000.0,112500.0,105000.0,91867.0
2021-05-28,113000.0,112000.0,115500.0,110000.0,83335.0
2021-05-31,113000.0,113000.0,113500.0,111000.0,41029.0
2021-06-01,111500.0,113000.0,114500.0,111000.0,53678.0
2021-06-02,108500.0,111000.0,113000.0,108500.0,59211.0
2021-06-03,108500.0,108000.0,109000.0,106000.0,54605.0
2021-06-04,108500.0,109000.0,109500.0,107000.0,51546.0
2021-06-07,119500.0,109500.0,121000.0,109000.0,508958.0
2021-06-08,122000.0,120000.0,124000.0,118000.0,261081.0
2021-06-09,120500.0,122000.0,123500.0,120000.0,97875.0
2021-06-10,122000.0,121500.0,128000.0,121000.0,242631.0
2021-06-11,124000.0,123500.0,127000.0,121000.0,123057.0
2021-06-14,120500.0,124000.0,124000.0,119500.0,118758.0
2021-06-15,125000.0,121000.0,127500.0,120500.0,149254.0
2021-06-16,128000.0,125000.0,128500.0,123000.0,148876.0
2021-06-17,128500.0,127000.0,129500.0,126500.0,128674.0
2021-06-18,134000.0,129500.0,134500.0,128000.0,215174.0
2021-06-21,132500.0,132000.0,134000.0,129000.0,111586.0
2021-06-22,134000.0,133000.0,135000.0,131000.0,111059.0
2021-06-23,134000.0,134000.0,136000.0,129500.0,157928.0
2021-06-24,142500.0,137000.0,148500.0,135000.0,626188.0
2021-06-25,143500.0,143000.0,144500.0,139000.0,170162.0
2021-06-28,138000.0,141500.0,143000.0,138000.0,113906.0
2021-06-29,137500.0,138000.0,139500.0,134500.0,92838.0
2021-06-30,135500.0,137500.0,138500.0,134500.0,91607.0
2021-07-01,139000.0,135500.0,139000.0,134000.0,90989.0
2021-07-02,132000.0,140000.0,140000.0,131000.0,140529.0
2021-07-05,132500.0,131500.0,133500.0,129000.0,73416.0
2021-07-06,128500.0,132500.0,132500.0,127500.0,140171.0
2021-07-07,129500.0,128000.0,131000.0,127000.0,72521.0
2021-07-08,126500.0,129500.0,129500.0,125000.0,72043.0
2021-07-09,128000.0,124500.0,128500.0,123000.0,76616.0
2021-07-12,128000.0,129000.0,129500.0,127000.0,41396.0
2021-07-13,128500.0,129000.0,130000.0,127500.0,43793.0
2021-07-14,125000.0,127500.0,129000.0,125000.0,62656.0
2021-07-15,126500.0,125500.0,127500.0,125000.0,50092.0
2021-07-16,123500.0,126000.0,126000.0,122500.0,83912.0
2021-07-19,125000.0,122500.0,125000.0,120000.0,71417.0
2021-07-20,124000.0,122000.0,125500.0,122000.0,51580.0
2021-07-21,123000.0,126000.0,126000.0,123000.0,42380.0
2021-07-22,123000.0,124000.0,124500.0,122500.0,37014.0
2021-07-23,123500.0,124500.0,124500.0,123000.0,31737.0
2021-07-26,124500.0,124000.0,126500.0,124000.0,49399.0
2021-07-27,121500.0,125000.0,125000.0,121500.0,47441.0
2021-07-28,126500.0,120500.0,126500.0,120000.0,107026.0
2021-07-29,130000.0,129500.0,131500.0,127500.0,146796.0
2021-07-30,128000.0,132500.0,132500.0,128000.0,61641.0
2021-08-02,124500.0,128000.0,129000.0,123000.0,75972.0
2021-08-03,130500.0,124000.0,132000.0,124000.0,156295.0
2021-08-04,130500.0,131500.0,134000.0,129500.0,107677.0
2021-08-05,130500.0,131000.0,132500.0,128000.0,52398.0
2021-08-06,127500.0,130500.0,131000.0,127500.0,54697.0
2021-08-09,128500.0,127500.0,130000.0,125000.0,53059.0
2021-08-10,126000.0,128000.0,128500.0,125500.0,35355.0
2021-08-11,125500.0,126000.0,128000.0,124500.0,35157.0
2021-08-12,128000.0,125000.0,130500.0,125000.0,72833.0
2021-08-13,123000.0,129000.0,129500.0,121500.0,93077.0
