날짜,종가,시가,고가,저가,거래량
2021-11-29,76000.0,82000.0,85000.0,73900.0,8764092.0
2021-11-30,68000.0,77900.0,80500.0,68000.0,6863151.0
2021-12-01,62700.0,68400.0,69400.0,61900.0,4481654.0
2021-12-02,68700.0,61900.0,72100.0,61500.0,7312303.0
2021-12-03,66000.0,67400.0,70200.0,65500.0,3301896.0
2021-12-06,66000.0,64000.0,69300.0,63700.0,11832989.0
2021-12-07,65600.0,66800.0,68200.0,65500.0,2244270.0
2021-12-08,64600.0,66700.0,67800.0,64600.0,2294736.0
2021-12-09,65100.0,64500.0,65100.0,62800.0,3184427.0
2021-12-10,63300.0,64100.0,64900.0,63200.0,1443615.0
2021-12-13,63000.0,63300.0,64400.0,63000.0,1178159.0
2021-12-14,60600.0,62600.0,62800.0,60600.0,1917405.0
2021-12-15,58200.0,59500.0,60900.0,58000.0,2260768.0
2021-12-16,56400.0,59000.0,59400.0,56100.0,2564560.0
2021-12-17,57000.0,55800.0,59300.0,54700.0,3344436.0
2021-12-20,58400.0,56600.0,60100.0,55900.0,2704260.0
2021-12-21,60900.0,58800.0,61600.0,58200.0,2579600.0
2021-12-22,65700.0,61700.0,65900.0,61200.0,4156492.0
2021-12-23,64900.0,65400.0,65700.0,63700.0,2251218.0
2021-12-24,65800.0,65100.0,67200.0,65100.0,1920024.0
2021-12-27,65200.0,66300.0,66600.0,64000.0,1205094.0
2021-12-28,64800.0,65400.0,65400.0,63900.0,1100056.0
2021-12-29,64500.0,65300.0,65800.0,64500.0,986784.0
2021-12-30,66400.0,64800.0,68500.0,64800.0,2543077.0
2022-01-03,66500.0,66900.0,67300.0,65200.0,1123222.0
2022-01-04,70000.0,66800.0,70300.0,65900.0,3183183.0
2022-01-05,67600.0,69700.0,70500.0,67400.0,2733991.0
2022-01-06,61700.0,65900.0,66300.0,61300.0,3617004.0
2022-01-07,61000.0,62600.0,62600.0,59700.0,2312174.0
2022-01-10,57500.0,60400.0,60800.0,57400.0,2262799.0
2022-01-11,57200.0,58000.0,59500.0,56700.0,1645760.0
2022-01-12,59400.0,57800.0,60900.0,57800.0,2164247.0
2022-01-13,58000.0,59500.0,59700.0,57800.0,1094076.0
2022-01-14,59000.0,57000.0,59800.0,57000.0,1422881.0
2022-01-17,59300.0,58700.0,59700.0,58200.0,915485.0
2022-01-18,62900.0,59900.0,63900.0,59800.0,2986345.0
